_id,timestamp,text,sentiment
ObjectId(641f64602c55547b2f9a5fcf),,,
ObjectId(641f650f797de6ca07e0f0d9),,,
ObjectId(641f650f797de6ca07e0f0da),,,
ObjectId(641f6510797de6ca07e0f0db),,,
ObjectId(641f6511797de6ca07e0f0dc),,,
ObjectId(641f6512797de6ca07e0f0dd),,,
ObjectId(641f6512797de6ca07e0f0de),,,
ObjectId(641f6512797de6ca07e0f0df),,,
ObjectId(641f6513797de6ca07e0f0e0),,,
ObjectId(641f6513797de6ca07e0f0e1),,,
ObjectId(641f6514797de6ca07e0f0e2),,,
ObjectId(641f6514797de6ca07e0f0e3),,,
ObjectId(641f6515797de6ca07e0f0e4),,,
ObjectId(641f6515797de6ca07e0f0e5),,,
ObjectId(641f6516797de6ca07e0f0e6),,,
ObjectId(641f6516797de6ca07e0f0e7),,,
ObjectId(641f6517797de6ca07e0f0e8),,,
ObjectId(641f6518797de6ca07e0f0e9),,,
ObjectId(641f6518797de6ca07e0f0ea),,,
ObjectId(641f6519797de6ca07e0f0eb),,,
ObjectId(641f6519797de6ca07e0f0ec),,,
ObjectId(641f651a797de6ca07e0f0ed),,,
ObjectId(641f651b797de6ca07e0f0ee),,,
ObjectId(641f651b797de6ca07e0f0ef),,,
ObjectId(641f651c797de6ca07e0f0f0),,,
ObjectId(641f651c797de6ca07e0f0f1),,,
ObjectId(641f651d797de6ca07e0f0f2),,,
ObjectId(641f651d797de6ca07e0f0f3),,,
ObjectId(641f651e797de6ca07e0f0f4),,,
ObjectId(641f651e797de6ca07e0f0f5),,,
ObjectId(641f651f797de6ca07e0f0f6),,,
ObjectId(641f651f797de6ca07e0f0f7),,,
ObjectId(641f6520797de6ca07e0f0f8),,,
ObjectId(641f6520797de6ca07e0f0f9),,,
ObjectId(641f6521797de6ca07e0f0fa),,,
ObjectId(641f6521797de6ca07e0f0fb),,,
ObjectId(641f6522797de6ca07e0f0fc),,,
ObjectId(641f6522797de6ca07e0f0fd),,,
ObjectId(641f6522797de6ca07e0f0fe),,,
ObjectId(641f6523797de6ca07e0f0ff),,,
ObjectId(641f6523797de6ca07e0f100),,,
ObjectId(641f6524797de6ca07e0f101),,,
ObjectId(641f6524797de6ca07e0f102),,,
ObjectId(641f6525797de6ca07e0f103),,,
ObjectId(641f6525797de6ca07e0f104),,,
ObjectId(641f6526797de6ca07e0f105),,,
ObjectId(641f6526797de6ca07e0f106),,,
ObjectId(641f6527797de6ca07e0f107),,,
ObjectId(641f6527797de6ca07e0f108),,,
ObjectId(641f6528797de6ca07e0f109),,,
ObjectId(641f6528797de6ca07e0f10a),,,
ObjectId(641f6529797de6ca07e0f10b),,,
ObjectId(641f6529797de6ca07e0f10c),,,
ObjectId(641f652a797de6ca07e0f10d),,,
ObjectId(641f652a797de6ca07e0f10e),,,
ObjectId(641f652b797de6ca07e0f10f),,,
ObjectId(641f652b797de6ca07e0f110),,,
ObjectId(641f652c797de6ca07e0f111),,,
ObjectId(641f652c797de6ca07e0f112),,,
ObjectId(641f652d797de6ca07e0f113),,,
ObjectId(641f652d797de6ca07e0f114),,,
ObjectId(641f652e797de6ca07e0f115),,,
ObjectId(641f652e797de6ca07e0f116),,,
ObjectId(641f652f797de6ca07e0f117),,,
ObjectId(641f652f797de6ca07e0f118),,,
ObjectId(641f6530797de6ca07e0f119),,,
ObjectId(641f6530797de6ca07e0f11a),,,
ObjectId(641f6531797de6ca07e0f11b),,,
ObjectId(641f6531797de6ca07e0f11c),,,
ObjectId(641f6532797de6ca07e0f11d),,,
ObjectId(641f6532797de6ca07e0f11e),,,
ObjectId(641f6533797de6ca07e0f11f),,,
ObjectId(641f6533797de6ca07e0f120),,,
ObjectId(641f6534797de6ca07e0f121),,,
ObjectId(641f6534797de6ca07e0f122),,,
ObjectId(641f6535797de6ca07e0f123),,,
ObjectId(641f6535797de6ca07e0f124),,,
ObjectId(641f6536797de6ca07e0f125),,,
ObjectId(641f6536797de6ca07e0f126),,,
ObjectId(641f6537797de6ca07e0f127),,,
ObjectId(641f6537797de6ca07e0f128),,,
ObjectId(641f6538797de6ca07e0f129),,,
ObjectId(641f6538797de6ca07e0f12a),,,
ObjectId(641f6539797de6ca07e0f12b),,,
ObjectId(641f6539797de6ca07e0f12c),,,
ObjectId(641f653a797de6ca07e0f12d),,,
ObjectId(641f653a797de6ca07e0f12e),,,
ObjectId(641f653b797de6ca07e0f12f),,,
ObjectId(641f653b797de6ca07e0f130),,,
ObjectId(641f653c797de6ca07e0f131),,,
ObjectId(641f653c797de6ca07e0f132),,,
ObjectId(641f653d797de6ca07e0f133),,,
ObjectId(641f653d797de6ca07e0f134),,,
ObjectId(641f653e797de6ca07e0f135),,,
ObjectId(641f653e797de6ca07e0f136),,,
ObjectId(641f653f797de6ca07e0f137),,,
ObjectId(641f653f797de6ca07e0f138),,,
ObjectId(641f6540797de6ca07e0f139),,,
ObjectId(641f6540797de6ca07e0f13a),,,
ObjectId(641f6541797de6ca07e0f13b),,,
ObjectId(641f6541797de6ca07e0f13c),,,
ObjectId(641f6542797de6ca07e0f13d),,,
ObjectId(641f6542797de6ca07e0f13e),,,
ObjectId(641f6543797de6ca07e0f13f),,,
ObjectId(641f6543797de6ca07e0f140),,,
ObjectId(641f6544797de6ca07e0f141),,,
ObjectId(641f6544797de6ca07e0f142),,,
ObjectId(641f6545797de6ca07e0f143),,,
ObjectId(641f6545797de6ca07e0f144),,,
ObjectId(641f6546797de6ca07e0f145),,,
ObjectId(641f6546797de6ca07e0f146),,,
ObjectId(641f6547797de6ca07e0f147),,,
ObjectId(641f6547797de6ca07e0f148),,,
ObjectId(641f6548797de6ca07e0f149),,,
ObjectId(641f6548797de6ca07e0f14a),,,
ObjectId(641f6549797de6ca07e0f14b),,,
ObjectId(641f6549797de6ca07e0f14c),,,
ObjectId(641f654a797de6ca07e0f14d),,,
ObjectId(641f654a797de6ca07e0f14e),,,
ObjectId(641f654b797de6ca07e0f14f),,,
ObjectId(641f654b797de6ca07e0f150),,,
ObjectId(641f654c797de6ca07e0f151),,,
ObjectId(641f654c797de6ca07e0f152),,,
ObjectId(641f654d797de6ca07e0f153),,,
ObjectId(641f654d797de6ca07e0f154),,,
ObjectId(641f654e797de6ca07e0f155),,,
ObjectId(641f654e797de6ca07e0f156),,,
ObjectId(641f654f797de6ca07e0f157),,,
ObjectId(641f654f797de6ca07e0f158),,,
ObjectId(641f6550797de6ca07e0f159),,,
ObjectId(641f6551797de6ca07e0f15a),,,
ObjectId(641f6551797de6ca07e0f15b),,,
ObjectId(641f6551797de6ca07e0f15c),,,
ObjectId(641f6552797de6ca07e0f15d),,,
ObjectId(641f6552797de6ca07e0f15e),,,
ObjectId(641f6553797de6ca07e0f15f),,,
ObjectId(641f6553797de6ca07e0f160),,,
ObjectId(641f6554797de6ca07e0f161),,,
ObjectId(641f6554797de6ca07e0f162),,,
ObjectId(641f6555797de6ca07e0f163),,,
ObjectId(641f6556797de6ca07e0f164),,,
ObjectId(641f6556797de6ca07e0f165),,,
ObjectId(641f6556797de6ca07e0f166),,,
ObjectId(641f6557797de6ca07e0f167),,,
ObjectId(641f6557797de6ca07e0f168),,,
ObjectId(641f6558797de6ca07e0f169),,,
ObjectId(641f6558797de6ca07e0f16a),,,
ObjectId(641f6559797de6ca07e0f16b),,,
ObjectId(641f6559797de6ca07e0f16c),,,
ObjectId(641f655a797de6ca07e0f16d),,,
ObjectId(641f655a797de6ca07e0f16e),,,
ObjectId(641f655b797de6ca07e0f16f),,,
ObjectId(641f655b797de6ca07e0f170),,,
ObjectId(641f655c797de6ca07e0f171),,,
ObjectId(641f655c797de6ca07e0f172),,,
ObjectId(641f655d797de6ca07e0f173),,,
ObjectId(641f655d797de6ca07e0f174),,,
ObjectId(641f655e797de6ca07e0f175),,,
ObjectId(641f655e797de6ca07e0f176),,,
ObjectId(641f655f797de6ca07e0f177),,,
